id,track_id,track_name,artists,popularity,ingest_ts
5960,track_005960,Hotel California 29,Billie Eilish,93,2025-10-24T12:31:18.223784
5961,track_005961,Rolling in the Deep 70,The Weeknd,83,2025-12-22T12:31:18.223797
5962,track_005962,The Sound of Silence 42,Ariana Grande,77,2026-01-06T12:31:18.223808
5963,track_005963,Black 35,Ariana Grande,44,2025-09-08T12:31:18.223820
5964,track_005964,Stairway to Heaven 97,Mariah Carey,69,2025-11-12T12:31:18.223831
5965,track_005965,Bohemian Rhapsody 23,Adele,61,2025-11-28T12:31:18.223843
5966,track_005966,The Sound of Silence 24,Lady Gaga,51,2026-02-04T12:31:18.223855
5967,track_005967,Hotel California 13,Billie Eilish,76,2026-01-26T12:31:18.223866
5968,track_005968,Sweet Home Chicago 95,Katy Perry,61,2026-01-01T12:31:18.223878
5969,track_005969,Smells Like Teen Spirit 63,Lady Gaga,33,2026-01-17T12:31:18.223889
5970,track_005970,Rolling in the Deep 29,Rihanna,79,2025-12-20T12:31:18.223900
5971,track_005971,Like a Rolling Stone 43,Lady Gaga,33,2026-01-03T12:31:18.223912
5972,track_005972,Black 27,Taylor Swift,62,2026-03-01T12:31:18.223923
5973,track_005973,Shape of You 9,Adele,28,2026-01-15T12:31:18.223934
5974,track_005974,Smells Like Teen Spirit 29,Justin Bieber,47,2026-03-01T12:31:18.223945
5975,track_005975,Rolling in the Deep 52,Post Malone,63,2026-01-21T12:31:18.223958
5976,track_005976,Smells Like Teen Spirit 2,Taylor Swift,78,2026-02-12T12:31:18.223969
5977,track_005977,Sweet Home Chicago 45,Dua Lipa,36,2025-11-24T12:31:18.223981
5978,track_005978,All Along the Watchtower 61,Eminem,84,2025-11-19T12:31:18.223992
5979,track_005979,Shape of You 32,Ed Sheeran,86,2025-09-09T12:31:18.224003
5980,track_005980,Smells Like Teen Spirit 19,Rihanna,76,2025-10-30T12:31:18.224015
5981,track_005981,Smells Like Teen Spirit 16,Ed Sheeran,25,2025-09-25T12:31:18.224026
5982,track_005982,Bohemian Rhapsody 58,Beyoncé,60,2025-11-29T12:31:18.224038
5983,track_005983,Someone Like You 78,Taylor Swift,54,2025-12-14T12:31:18.224050
5984,track_005984,All Along the Watchtower 33,Bruno Mars,89,2025-10-03T12:31:18.224061
5985,track_005985,Imagine 72,Bruno Mars,94,2026-01-22T12:31:18.224072
5986,track_005986,Hotel California 4,Dua Lipa,98,2025-11-21T12:31:18.224083
5987,track_005987,Stairway to Heaven 91,Mariah Carey,70,2026-01-22T12:31:18.224095
5988,track_005988,Blinding Lights 1,Dua Lipa,45,2025-12-23T12:31:18.224107
5989,track_005989,All Along the Watchtower 73,The Weeknd,57,2025-09-14T12:31:18.224118
5990,track_005990,Let It Be 35,Ed Sheeran,38,2025-10-08T12:31:18.224130
5991,track_005991,Sweet Home Chicago 28,Eminem,82,2026-01-21T12:31:18.224141
5992,track_005992,Hotel California 36,Drake,69,2025-12-26T12:31:18.224153
5993,track_005993,Imagine 49,Katy Perry,41,2026-02-27T12:31:18.224164
5994,track_005994,All Along the Watchtower 14,Post Malone,96,2026-02-21T12:31:18.224175
5995,track_005995,Rolling in the Deep 94,Lady Gaga,83,2026-02-13T12:31:18.224188
5996,track_005996,Uptown Funk 16,Justin Bieber,74,2025-09-29T12:31:18.224199
5997,track_005997,Sweet Home Chicago 12,Eminem,87,2025-09-21T12:31:18.224211
5998,track_005998,Bohemian Rhapsody 61,Billie Eilish,100,2025-12-26T12:31:18.224222
5999,track_005999,Shape of You 36,Katy Perry,73,2025-10-16T12:31:18.224233
6000,track_006000,Smells Like Teen Spirit 73,Eminem,28,2025-11-17T12:31:18.224286
6001,track_006001,Imagine 34,Drake,85,2026-02-01T12:31:18.224303
6002,track_006002,Shape of You 34,Beyoncé,79,2025-11-27T12:31:18.224316
6003,track_006003,Uptown Funk 6,Mariah Carey,72,2025-12-27T12:31:18.224328
6004,track_006004,Like a Rolling Stone 44,Post Malone,75,2025-09-23T12:31:18.224339
6005,track_006005,Let It Be 20,Taylor Swift,58,2025-11-17T12:31:18.224351
6006,track_006006,Stairway to Heaven 27,Rihanna,78,2026-02-08T12:31:18.224362
6007,track_006007,Smells Like Teen Spirit 30,Justin Bieber,97,2025-09-12T12:31:18.224373
6008,track_006008,Someone Like You 1,Post Malone,100,2025-10-06T12:31:18.224385
6009,track_006009,Rolling in the Deep 6,Beyoncé,71,2026-02-06T12:31:18.224396
6010,track_006010,Imagine 62,Ariana Grande,43,2026-01-01T12:31:18.224408
6011,track_006011,Imagine 17,Dua Lipa,96,2025-09-20T12:31:18.224419
6012,track_006012,Bohemian Rhapsody 45,Drake,53,2025-12-21T12:31:18.224430
6013,track_006013,Uptown Funk 28,Eminem,94,2025-11-12T12:31:18.224441
6014,track_006014,Sweet Home Chicago 84,Lady Gaga,45,2025-11-14T12:31:18.224453
6015,track_006015,All Along the Watchtower 62,Katy Perry,31,2025-09-08T12:31:18.224464
6016,track_006016,Blinding Lights 70,Katy Perry,63,2025-10-03T12:31:18.224475
6017,track_006017,All Along the Watchtower 22,Adele,60,2026-02-14T12:31:18.224637
6018,track_006018,Sweet Home Chicago 44,Dua Lipa,23,2025-12-14T12:31:18.224694
6019,track_006019,The Sound of Silence 81,Katy Perry,75,2026-01-11T12:31:18.224720
6020,track_006020,Black 26,Lady Gaga,48,2025-12-19T12:31:18.224750
6021,track_006021,Let It Be 57,Ed Sheeran,32,2025-09-04T12:31:18.224774
6022,track_006022,Black 53,Ariana Grande,95,2026-01-18T12:31:18.224794
6023,track_006023,All Along the Watchtower 72,Drake,23,2025-11-14T12:31:18.224818
6024,track_006024,Blinding Lights 73,Post Malone,72,2026-01-22T12:31:18.224840
6025,track_006025,Black 100,Billie Eilish,53,2025-11-12T12:31:18.224860
6026,track_006026,Black 33,Billie Eilish,43,2025-12-31T12:31:18.224886
6027,track_006027,Someone Like You 63,Eminem,61,2025-10-24T12:31:18.224905
6028,track_006028,Sweet Home Chicago 3,Billie Eilish,93,2025-11-13T12:31:18.224925
6029,track_006029,Smells Like Teen Spirit 89,Billie Eilish,53,2025-11-29T12:31:18.224944
6030,track_006030,Like a Rolling Stone 81,Drake,26,2025-10-06T12:31:18.224964
6031,track_006031,Let It Be 92,Justin Bieber,27,2025-11-17T12:31:18.224983
6032,track_006032,Bohemian Rhapsody 16,Taylor Swift,49,2025-09-29T12:31:18.225002
6033,track_006033,Blinding Lights 70,Mariah Carey,69,2026-01-12T12:31:18.225021
6034,track_006034,Someone Like You 48,Lady Gaga,56,2026-02-24T12:31:18.225125
6035,track_006035,Bohemian Rhapsody 57,Adele,29,2025-11-21T12:31:18.225155
6036,track_006036,Imagine 42,Rihanna,79,2025-09-10T12:31:18.225180
6037,track_006037,Rolling in the Deep 6,Post Malone,53,2026-01-15T12:31:18.225202
6038,track_006038,Shape of You 2,Taylor Swift,26,2026-01-04T12:31:18.225224
6039,track_006039,Like a Rolling Stone 40,Eminem,90,2025-12-10T12:31:18.225248
6040,track_006040,All Along the Watchtower 56,Beyoncé,42,2025-12-12T12:31:18.225271
6041,track_006041,Uptown Funk 40,Taylor Swift,72,2026-01-15T12:31:18.225298
6042,track_006042,The Sound of Silence 86,Rihanna,82,2025-12-28T12:31:18.225320
6043,track_006043,Bohemian Rhapsody 1,Ariana Grande,40,2026-02-25T12:31:18.225346
6044,track_006044,Let It Be 95,Adele,53,2026-01-29T12:31:18.225377
6045,track_006045,Stairway to Heaven 77,Ariana Grande,77,2026-02-10T12:31:18.225404
6046,track_006046,Stairway to Heaven 32,Rihanna,23,2026-02-23T12:31:18.225430
6047,track_006047,The Sound of Silence 90,The Weeknd,51,2025-12-10T12:31:18.225453
6048,track_006048,Sweet Home Chicago 53,The Weeknd,62,2025-11-21T12:31:18.225467
6049,track_006049,All Along the Watchtower 99,The Weeknd,72,2025-10-25T12:31:18.225482
6050,track_006050,Uptown Funk 100,Eminem,21,2025-10-22T12:31:18.225496
6051,track_006051,Smells Like Teen Spirit 36,Billie Eilish,46,2025-10-24T12:31:18.225556
6052,track_006052,Blinding Lights 51,Ariana Grande,100,2025-11-20T12:31:18.225587
6053,track_006053,All Along the Watchtower 56,Taylor Swift,98,2026-01-19T12:31:18.225620
6054,track_006054,Imagine 100,Katy Perry,69,2026-01-19T12:31:18.225637
6055,track_006055,Stairway to Heaven 67,Adele,98,2025-10-16T12:31:18.225712
6056,track_006056,Blinding Lights 58,Rihanna,60,2025-11-10T12:31:18.225742
6057,track_006057,Someone Like You 37,Bruno Mars,61,2026-01-14T12:31:18.225756
6058,track_006058,Black 29,Rihanna,33,2026-01-16T12:31:18.225777
6059,track_006059,Bohemian Rhapsody 90,Dua Lipa,92,2025-12-01T12:31:18.225790
6060,track_006060,Sweet Home Chicago 52,Mariah Carey,89,2025-12-09T12:31:18.225846
6061,track_006061,Uptown Funk 4,Justin Bieber,95,2025-10-23T12:31:18.225877
6062,track_006062,All Along the Watchtower 87,Lady Gaga,73,2026-01-03T12:31:18.225891
6063,track_006063,Let It Be 13,Rihanna,91,2026-01-01T12:31:18.225905
6064,track_006064,Let It Be 93,Justin Bieber,52,2025-10-12T12:31:18.225916
6065,track_006065,Black 1,Ariana Grande,26,2025-11-10T12:31:18.225930
6066,track_006066,Sweet Home Chicago 40,Rihanna,45,2026-01-06T12:31:18.225941
6067,track_006067,Stairway to Heaven 62,Ed Sheeran,49,2025-12-07T12:31:18.225953
6068,track_006068,Blinding Lights 20,Ariana Grande,97,2025-12-09T12:31:18.225964
6069,track_006069,Rolling in the Deep 8,Billie Eilish,98,2026-01-26T12:31:18.225975
6070,track_006070,Bohemian Rhapsody 34,Adele,72,2025-11-01T12:31:18.225987
6071,track_006071,Blinding Lights 22,Dua Lipa,79,2026-02-14T12:31:18.225998
6072,track_006072,Stairway to Heaven 77,Lady Gaga,35,2025-09-21T12:31:18.226009
6073,track_006073,Uptown Funk 3,Katy Perry,36,2025-12-18T12:31:18.226020
6074,track_006074,Shape of You 29,The Weeknd,79,2025-10-18T12:31:18.226031
6075,track_006075,All Along the Watchtower 18,Bruno Mars,35,2025-12-13T12:31:18.226043
6076,track_006076,Rolling in the Deep 67,Justin Bieber,64,2025-09-27T12:31:18.226055
6077,track_006077,Let It Be 67,Rihanna,61,2025-10-26T12:31:18.226068
6078,track_006078,Uptown Funk 72,Eminem,25,2026-01-02T12:31:18.226079
6079,track_006079,Someone Like You 77,The Weeknd,86,2026-02-06T12:31:18.226090
6080,track_006080,Someone Like You 1,Mariah Carey,54,2025-09-05T12:31:18.226102
6081,track_006081,Blinding Lights 14,Taylor Swift,97,2025-09-21T12:31:18.226114
6082,track_006082,Sweet Home Chicago 36,Katy Perry,77,2025-11-11T12:31:18.226179
6083,track_006083,Sweet Home Chicago 29,Ed Sheeran,70,2025-10-02T12:31:18.226221
6084,track_006084,Let It Be 14,Dua Lipa,24,2026-01-17T12:31:18.226257
6085,track_006085,Blinding Lights 63,Eminem,69,2025-11-15T12:31:18.226279
6086,track_006086,Blinding Lights 54,Drake,20,2025-09-19T12:31:18.226295
6087,track_006087,Like a Rolling Stone 13,The Weeknd,67,2025-11-01T12:31:18.226311
6088,track_006088,Stairway to Heaven 34,Dua Lipa,39,2025-10-19T12:31:18.226323
6089,track_006089,Shape of You 80,Dua Lipa,34,2025-10-18T12:31:18.226334
6090,track_006090,Shape of You 64,Adele,97,2025-11-16T12:31:18.226346
6091,track_006091,Let It Be 42,Eminem,81,2025-10-15T12:31:18.226357
6092,track_006092,Uptown Funk 55,Eminem,84,2025-12-14T12:31:18.226368
6093,track_006093,All Along the Watchtower 100,Mariah Carey,96,2025-10-21T12:31:18.226382
6094,track_006094,Blinding Lights 51,Eminem,53,2025-12-04T12:31:18.226395
6095,track_006095,Hotel California 100,Drake,64,2025-12-08T12:31:18.226407
6096,track_006096,Someone Like You 57,Eminem,62,2025-09-23T12:31:18.226419
6097,track_006097,Blinding Lights 66,Dua Lipa,75,2026-01-24T12:31:18.226433
6098,track_006098,Black 93,Ed Sheeran,44,2025-10-30T12:31:18.226458
6099,track_006099,Shape of You 52,Dua Lipa,69,2025-12-10T12:31:18.226478
6100,track_006100,Rolling in the Deep 25,Bruno Mars,44,2026-02-08T12:31:18.226492
6101,track_006101,Someone Like You 26,Rihanna,86,2025-10-10T12:31:18.226546
6102,track_006102,Let It Be 9,Billie Eilish,24,2025-10-15T12:31:18.226587
6103,track_006103,Smells Like Teen Spirit 96,Justin Bieber,69,2025-11-27T12:31:18.226612
6104,track_006104,Rolling in the Deep 17,Dua Lipa,67,2026-01-02T12:31:18.226629
6105,track_006105,Uptown Funk 42,Lady Gaga,39,2026-02-12T12:31:18.226746
6106,track_006106,All Along the Watchtower 19,Beyoncé,75,2026-02-12T12:31:18.226796
6107,track_006107,Let It Be 4,Ed Sheeran,72,2025-11-28T12:31:18.226810
6108,track_006108,Someone Like You 47,Justin Bieber,79,2026-01-21T12:31:18.226822
6109,track_006109,Someone Like You 76,Bruno Mars,54,2026-01-28T12:31:18.226834
6110,track_006110,Like a Rolling Stone 28,Rihanna,60,2025-09-02T12:31:18.226850
6111,track_006111,The Sound of Silence 73,Rihanna,97,2025-09-29T12:31:18.226862
6112,track_006112,Blinding Lights 86,Justin Bieber,58,2025-10-26T12:31:18.226873
6113,track_006113,Imagine 32,The Weeknd,67,2025-12-26T12:31:18.226920
6114,track_006114,Stairway to Heaven 23,The Weeknd,53,2025-12-08T12:31:18.226930
6115,track_006115,Shape of You 53,Eminem,79,2026-01-29T12:31:18.226940
6116,track_006116,The Sound of Silence 4,Lady Gaga,91,2025-12-20T12:31:18.226952
6117,track_006117,Shape of You 87,Post Malone,50,2025-10-10T12:31:18.226962
6118,track_006118,Let It Be 56,Adele,70,2026-01-09T12:31:18.227009
6119,track_006119,Like a Rolling Stone 65,Taylor Swift,69,2025-11-01T12:31:18.227020
6120,track_006120,The Sound of Silence 53,Drake,96,2025-09-14T12:31:18.227066
6121,track_006121,Imagine 13,Lady Gaga,87,2025-12-10T12:31:18.227076
6122,track_006122,Imagine 45,Taylor Swift,87,2026-01-05T12:31:18.227086
6123,track_006123,Stairway to Heaven 68,The Weeknd,25,2026-01-03T12:31:18.227097
6124,track_006124,Stairway to Heaven 62,Taylor Swift,79,2026-01-24T12:31:18.227107
6125,track_006125,Shape of You 13,Bruno Mars,99,2025-12-20T12:31:18.227118
6126,track_006126,Hotel California 62,Post Malone,39,2025-11-18T12:31:18.227218
6127,track_006127,The Sound of Silence 92,Billie Eilish,39,2026-01-21T12:31:18.227228
6128,track_006128,Hotel California 25,Adele,94,2026-02-17T12:31:18.227250
6129,track_006129,Shape of You 12,Rihanna,32,2026-02-08T12:31:18.227260
6130,track_006130,Shape of You 5,Rihanna,33,2025-09-06T12:31:18.227269
6131,track_006131,Sweet Home Chicago 32,The Weeknd,84,2025-11-20T12:31:18.227279
6132,track_006132,Like a Rolling Stone 8,Bruno Mars,21,2025-09-15T12:31:18.227288
6133,track_006133,Bohemian Rhapsody 18,Post Malone,34,2025-10-26T12:31:18.227298
6134,track_006134,Uptown Funk 74,Rihanna,47,2025-10-07T12:31:18.227307
6135,track_006135,Black 25,Billie Eilish,46,2025-09-16T12:31:18.227317
6136,track_006136,Stairway to Heaven 98,Justin Bieber,38,2025-10-26T12:31:18.227327
6137,track_006137,All Along the Watchtower 7,Katy Perry,73,2025-09-17T12:31:18.227337
6138,track_006138,Someone Like You 40,Post Malone,98,2025-09-21T12:31:18.227347
6139,track_006139,Smells Like Teen Spirit 34,Rihanna,53,2025-10-16T12:31:18.227357
6140,track_006140,All Along the Watchtower 12,Bruno Mars,98,2026-02-14T12:31:18.227367
6141,track_006141,Bohemian Rhapsody 16,Ed Sheeran,56,2025-12-15T12:31:18.227377
6142,track_006142,Blinding Lights 28,Ariana Grande,51,2026-01-29T12:31:18.227386
6143,track_006143,Hotel California 9,Justin Bieber,41,2025-12-16T12:31:18.227396
6144,track_006144,Black 97,Rihanna,34,2025-10-02T12:31:18.227406
6145,track_006145,Let It Be 14,Katy Perry,87,2026-01-29T12:31:18.227416
6146,track_006146,Shape of You 1,Adele,87,2026-01-07T12:31:18.227425
6147,track_006147,Imagine 80,Billie Eilish,59,2026-01-23T12:31:18.227435
6148,track_006148,Black 4,Beyoncé,88,2025-12-12T12:31:18.227445
6149,track_006149,Sweet Home Chicago 95,Dua Lipa,86,2025-12-18T12:31:18.227455
6150,track_006150,Black 68,Mariah Carey,71,2025-11-14T12:31:18.227464
6151,track_006151,Let It Be 93,Lady Gaga,40,2026-01-15T12:31:18.227474
6152,track_006152,Black 89,Dua Lipa,68,2026-01-20T12:31:18.227483
6153,track_006153,Bohemian Rhapsody 63,Ariana Grande,84,2026-02-21T12:31:18.227493
6154,track_006154,Rolling in the Deep 39,Taylor Swift,56,2026-01-14T12:31:18.227503
6155,track_006155,Like a Rolling Stone 59,Lady Gaga,76,2025-12-11T12:31:18.227512
6156,track_006156,Sweet Home Chicago 30,Adele,97,2025-12-07T12:31:18.227522
6157,track_006157,Black 54,The Weeknd,82,2025-11-22T12:31:18.227532
6158,track_006158,Someone Like You 69,Billie Eilish,98,2025-12-04T12:31:18.227541
6159,track_006159,Sweet Home Chicago 14,The Weeknd,81,2025-09-11T12:31:18.227551
6160,track_006160,Someone Like You 76,Ariana Grande,64,2025-09-20T12:31:18.227561
6161,track_006161,Sweet Home Chicago 89,Billie Eilish,61,2025-12-06T12:31:18.227570
6162,track_006162,Someone Like You 36,Eminem,73,2026-02-07T12:31:18.227580
6163,track_006163,Uptown Funk 17,Adele,85,2025-09-20T12:31:18.227589
6164,track_006164,Someone Like You 47,Taylor Swift,65,2026-01-05T12:31:18.227600
6165,track_006165,Like a Rolling Stone 61,Lady Gaga,48,2025-11-24T12:31:18.227609
6166,track_006166,Someone Like You 50,Ariana Grande,59,2026-02-09T12:31:18.227619
6167,track_006167,Hotel California 48,Katy Perry,30,2025-09-29T12:31:18.227629
6168,track_006168,Smells Like Teen Spirit 19,Drake,59,2025-11-22T12:31:18.227638
6169,track_006169,Smells Like Teen Spirit 78,Post Malone,49,2026-02-15T12:31:18.227648
6170,track_006170,All Along the Watchtower 42,Dua Lipa,65,2025-09-30T12:31:18.227659
6171,track_006171,Stairway to Heaven 70,Post Malone,23,2025-12-08T12:31:18.227669
6172,track_006172,Like a Rolling Stone 47,Lady Gaga,74,2026-01-07T12:31:18.227679
6173,track_006173,Let It Be 74,Dua Lipa,70,2026-01-14T12:31:18.227688
6174,track_006174,Blinding Lights 31,Drake,67,2026-01-02T12:31:18.227698
6175,track_006175,Let It Be 17,Mariah Carey,87,2025-10-23T12:31:18.227708
6176,track_006176,Sweet Home Chicago 36,Mariah Carey,24,2026-02-07T12:31:18.227717
6177,track_006177,Uptown Funk 75,Eminem,49,2026-01-29T12:31:18.227727
6178,track_006178,Blinding Lights 48,Beyoncé,78,2025-09-26T12:31:18.227737
6179,track_006179,Hotel California 25,Eminem,93,2025-09-30T12:31:18.227747
6180,track_006180,Bohemian Rhapsody 1,Bruno Mars,27,2025-11-20T12:31:18.227757
6181,track_006181,Imagine 25,Billie Eilish,66,2026-03-01T12:31:18.227767
6182,track_006182,Uptown Funk 3,Ariana Grande,46,2025-10-09T12:31:18.227778
6183,track_006183,Someone Like You 30,Drake,36,2026-02-17T12:31:18.227787
6184,track_006184,Let It Be 17,Ed Sheeran,48,2025-11-07T12:31:18.227797
6185,track_006185,Stairway to Heaven 97,Bruno Mars,67,2025-09-29T12:31:18.227806
6186,track_006186,The Sound of Silence 58,Billie Eilish,69,2026-02-05T12:31:18.227816
6187,track_006187,Blinding Lights 75,The Weeknd,88,2026-02-03T12:31:18.227826
6188,track_006188,Bohemian Rhapsody 31,Adele,47,2025-12-07T12:31:18.227835
6189,track_006189,Bohemian Rhapsody 87,The Weeknd,97,2026-02-24T12:31:18.227845
6190,track_006190,Imagine 31,Adele,77,2026-02-15T12:31:18.227854
6191,track_006191,Shape of You 33,Lady Gaga,70,2026-01-20T12:31:18.227864
6192,track_006192,Blinding Lights 95,Rihanna,45,2026-01-19T12:31:18.227894
6193,track_006193,All Along the Watchtower 10,Beyoncé,50,2025-12-16T12:31:18.227905
6194,track_006194,Hotel California 63,Katy Perry,53,2025-12-14T12:31:18.227915
6195,track_006195,The Sound of Silence 48,Rihanna,69,2025-12-14T12:31:18.227925
6196,track_006196,Uptown Funk 22,Taylor Swift,55,2025-12-14T12:31:18.227952
6197,track_006197,Like a Rolling Stone 60,Beyoncé,69,2025-09-11T12:31:18.227961
6198,track_006198,Stairway to Heaven 48,The Weeknd,93,2025-11-10T12:31:18.227972
6199,track_006199,Uptown Funk 58,Bruno Mars,20,2025-12-28T12:31:18.227981
6200,track_006200,Let It Be 91,Beyoncé,47,2026-02-15T12:31:18.227991
6201,track_006201,Shape of You 12,The Weeknd,52,2025-12-05T12:31:18.228001
6202,track_006202,Smells Like Teen Spirit 27,Rihanna,48,2026-01-16T12:31:18.228010
6203,track_006203,Hotel California 51,The Weeknd,91,2026-01-19T12:31:18.228020
6204,track_006204,Black 24,The Weeknd,22,2026-02-23T12:31:18.228030
6205,track_006205,The Sound of Silence 70,Rihanna,80,2025-09-26T12:31:18.228040
6206,track_006206,Hotel California 46,The Weeknd,95,2026-01-20T12:31:18.228049
6207,track_006207,Sweet Home Chicago 75,Post Malone,63,2025-11-01T12:31:18.228059
6208,track_006208,Shape of You 90,Mariah Carey,27,2025-10-20T12:31:18.228068
6209,track_006209,Uptown Funk 37,The Weeknd,59,2026-02-21T12:31:18.228078
6210,track_006210,Uptown Funk 24,Dua Lipa,59,2026-02-17T12:31:18.228115
6211,track_006211,Uptown Funk 47,Ariana Grande,69,2026-02-01T12:31:18.228128
6212,track_006212,Sweet Home Chicago 77,Post Malone,88,2026-01-24T12:31:18.228138
6213,track_006213,Imagine 20,Post Malone,87,2026-01-04T12:31:18.228148
6214,track_006214,Imagine 36,Billie Eilish,57,2025-10-28T12:31:18.228158
6215,track_006215,Imagine 76,Ed Sheeran,30,2026-02-13T12:31:18.228168
6216,track_006216,Sweet Home Chicago 34,Katy Perry,50,2025-12-06T12:31:18.228177
6217,track_006217,Let It Be 52,Ariana Grande,98,2025-09-10T12:31:18.228187
6218,track_006218,Black 59,Drake,33,2026-01-24T12:31:18.228197
6219,track_006219,Blinding Lights 64,The Weeknd,28,2025-12-06T12:31:18.228207
6220,track_006220,Uptown Funk 65,Lady Gaga,76,2025-12-20T12:31:18.228217
6221,track_006221,Bohemian Rhapsody 18,Rihanna,49,2026-01-21T12:31:18.228226
6222,track_006222,Bohemian Rhapsody 43,Katy Perry,41,2026-02-24T12:31:18.228236
6223,track_006223,Someone Like You 37,Dua Lipa,28,2026-01-23T12:31:18.228246
6224,track_006224,Bohemian Rhapsody 17,Billie Eilish,86,2025-12-20T12:31:18.228256
6225,track_006225,Shape of You 50,The Weeknd,47,2025-12-02T12:31:18.228266
6226,track_006226,Hotel California 49,Drake,37,2025-10-18T12:31:18.228276
6227,track_006227,The Sound of Silence 14,Ariana Grande,27,2025-12-06T12:31:18.228286
6228,track_006228,Bohemian Rhapsody 73,Adele,86,2025-12-30T12:31:18.228296
6229,track_006229,Stairway to Heaven 31,The Weeknd,37,2025-12-18T12:31:18.228306
6230,track_006230,Uptown Funk 59,Adele,39,2025-09-05T12:31:18.228315
6231,track_006231,Stairway to Heaven 22,Eminem,20,2025-11-05T12:31:18.228325
6232,track_006232,Imagine 88,The Weeknd,94,2025-11-22T12:31:18.228335
6233,track_006233,Uptown Funk 71,Mariah Carey,38,2026-02-28T12:31:18.228345
6234,track_006234,Uptown Funk 32,Rihanna,91,2025-12-21T12:31:18.228355
6235,track_006235,Like a Rolling Stone 9,Adele,74,2025-12-10T12:31:18.228364
6236,track_006236,Someone Like You 19,Ariana Grande,30,2025-11-03T12:31:18.228374
6237,track_006237,Stairway to Heaven 18,Katy Perry,43,2026-01-11T12:31:18.228384
6238,track_006238,Blinding Lights 41,The Weeknd,97,2025-11-18T12:31:18.228394
6239,track_006239,Hotel California 9,The Weeknd,37,2026-01-17T12:31:18.228403
6240,track_006240,Someone Like You 5,The Weeknd,20,2025-12-02T12:31:18.228413
6241,track_006241,Smells Like Teen Spirit 61,Dua Lipa,94,2026-01-30T12:31:18.228422
6242,track_006242,Imagine 55,The Weeknd,75,2025-12-15T12:31:18.228432
6243,track_006243,Smells Like Teen Spirit 61,Lady Gaga,51,2025-10-23T12:31:18.228442
6244,track_006244,Shape of You 45,Ed Sheeran,70,2025-11-12T12:31:18.228451
6245,track_006245,Smells Like Teen Spirit 61,Adele,75,2025-11-18T12:31:18.228461
6246,track_006246,Bohemian Rhapsody 37,Katy Perry,32,2026-01-28T12:31:18.228470
6247,track_006247,Blinding Lights 25,Post Malone,54,2025-10-29T12:31:18.228480
6248,track_006248,Hotel California 15,Taylor Swift,91,2026-02-17T12:31:18.228490
6249,track_006249,Hotel California 88,Adele,93,2026-01-16T12:31:18.228499
6250,track_006250,Imagine 9,Adele,65,2025-10-08T12:31:18.228509
6251,track_006251,Like a Rolling Stone 59,Adele,52,2026-01-01T12:31:18.228518
6252,track_006252,Black 89,Justin Bieber,71,2025-11-08T12:31:18.228528
6253,track_006253,Rolling in the Deep 95,Ed Sheeran,68,2025-12-06T12:31:18.228538
6254,track_006254,Hotel California 29,Dua Lipa,44,2025-12-10T12:31:18.228547
6255,track_006255,Stairway to Heaven 98,Post Malone,55,2026-01-03T12:31:18.228557
6256,track_006256,Shape of You 18,Taylor Swift,81,2025-09-16T12:31:18.228567
6257,track_006257,Uptown Funk 33,Rihanna,86,2025-12-21T12:31:18.228576
6258,track_006258,Uptown Funk 71,Justin Bieber,48,2025-12-06T12:31:18.228586
6259,track_006259,Like a Rolling Stone 80,Dua Lipa,61,2025-12-04T12:31:18.228595
6260,track_006260,The Sound of Silence 84,Ariana Grande,29,2025-12-30T12:31:18.228605
6261,track_006261,Smells Like Teen Spirit 99,Justin Bieber,77,2026-02-28T12:31:18.228615
6262,track_006262,Stairway to Heaven 84,Rihanna,26,2026-02-15T12:31:18.228625
6263,track_006263,Uptown Funk 59,Mariah Carey,92,2026-01-07T12:31:18.228635
6264,track_006264,All Along the Watchtower 79,Justin Bieber,28,2025-11-27T12:31:18.228644
6265,track_006265,Shape of You 54,Bruno Mars,49,2025-10-19T12:31:18.228654
6266,track_006266,Shape of You 77,Ed Sheeran,98,2025-12-23T12:31:18.228664
6267,track_006267,Bohemian Rhapsody 86,Lady Gaga,51,2025-11-17T12:31:18.228673
6268,track_006268,Let It Be 33,Mariah Carey,26,2025-10-19T12:31:18.228683
6269,track_006269,Someone Like You 100,Lady Gaga,98,2025-09-11T12:31:18.228693
6270,track_006270,All Along the Watchtower 60,Adele,34,2026-02-19T12:31:18.228703
6271,track_006271,Black 43,Mariah Carey,23,2025-10-27T12:31:18.228713
6272,track_006272,Blinding Lights 62,Lady Gaga,56,2025-09-27T12:31:18.228722
6273,track_006273,Someone Like You 64,Dua Lipa,27,2025-10-18T12:31:18.228732
6274,track_006274,Shape of You 36,Justin Bieber,24,2025-11-30T12:31:18.228742
6275,track_006275,The Sound of Silence 2,Beyoncé,46,2025-10-06T12:31:18.228752
6276,track_006276,Uptown Funk 38,The Weeknd,20,2026-01-15T12:31:18.228762
6277,track_006277,Sweet Home Chicago 78,Adele,38,2026-01-03T12:31:18.228772
6278,track_006278,Bohemian Rhapsody 40,The Weeknd,93,2026-01-21T12:31:18.228782
6279,track_006279,Rolling in the Deep 21,Taylor Swift,23,2025-11-12T12:31:18.228791
6280,track_006280,Shape of You 29,Adele,98,2025-10-04T12:31:18.228801
6281,track_006281,Smells Like Teen Spirit 53,Ed Sheeran,39,2025-12-31T12:31:18.228810
