id,track_id,track_name,artists,popularity,ingest_ts
1692,track_001692,Bohemian Rhapsody 38,Adele,50,2026-02-05T13:05:10.249445
1693,track_001693,Hotel California 90,The Weeknd,89,2025-10-21T13:05:10.249456
1694,track_001694,Imagine 3,The Weeknd,28,2026-01-24T13:05:10.249467
1695,track_001695,Sweet Home Chicago 39,Justin Bieber,20,2025-09-30T13:05:10.249478
1696,track_001696,Shape of You 11,Lady Gaga,35,2026-03-01T13:05:10.249489
1697,track_001697,Like a Rolling Stone 76,Ariana Grande,28,2025-12-10T13:05:10.249501
1698,track_001698,Blinding Lights 90,Billie Eilish,86,2025-11-07T13:05:10.249512
1699,track_001699,Bohemian Rhapsody 71,Justin Bieber,89,2026-01-23T13:05:10.249523
1700,track_001700,Someone Like You 51,Dua Lipa,91,2025-10-29T13:05:10.249534
1701,track_001701,The Sound of Silence 50,The Weeknd,74,2025-09-16T13:05:10.249545
1702,track_001702,Black 89,The Weeknd,90,2025-09-17T13:05:10.249556
1703,track_001703,Bohemian Rhapsody 19,Lady Gaga,77,2025-11-10T13:05:10.249568
1704,track_001704,Someone Like You 30,Adele,89,2026-02-20T13:05:10.249579
1705,track_001705,Blinding Lights 83,Mariah Carey,96,2025-11-06T13:05:10.249591
1706,track_001706,Rolling in the Deep 74,Mariah Carey,20,2025-12-16T13:05:10.249602
1707,track_001707,Bohemian Rhapsody 3,Adele,60,2025-09-12T13:05:10.249613
1708,track_001708,All Along the Watchtower 55,Katy Perry,27,2025-10-31T13:05:10.249686
1709,track_001709,Sweet Home Chicago 30,Bruno Mars,37,2026-01-13T13:05:10.249705
1710,track_001710,Bohemian Rhapsody 70,Billie Eilish,33,2026-02-08T13:05:10.249718
1711,track_001711,Rolling in the Deep 22,Drake,97,2025-09-29T13:05:10.249730
1712,track_001712,Hotel California 78,Mariah Carey,38,2025-12-17T13:05:10.249742
1713,track_001713,Like a Rolling Stone 88,Justin Bieber,27,2025-09-16T13:05:10.249754
1714,track_001714,The Sound of Silence 74,Justin Bieber,64,2025-11-08T13:05:10.249765
1715,track_001715,Rolling in the Deep 54,Drake,28,2025-11-18T13:05:10.249777
1716,track_001716,Shape of You 26,Katy Perry,63,2025-09-25T13:05:10.249789
1717,track_001717,Bohemian Rhapsody 32,Drake,48,2025-09-21T13:05:10.249800
1718,track_001718,Sweet Home Chicago 16,Rihanna,30,2026-02-26T13:05:10.249811
1719,track_001719,Shape of You 70,Rihanna,40,2026-02-03T13:05:10.249823
1720,track_001720,Like a Rolling Stone 64,Beyoncé,30,2025-10-17T13:05:10.249835
1721,track_001721,Rolling in the Deep 90,Lady Gaga,41,2025-10-25T13:05:10.249846
1722,track_001722,Let It Be 97,Ariana Grande,75,2026-02-16T13:05:10.249858
1723,track_001723,Uptown Funk 86,Eminem,60,2025-10-13T13:05:10.249869
1724,track_001724,Black 32,Ariana Grande,49,2025-11-11T13:05:10.249880
1725,track_001725,Black 31,The Weeknd,89,2025-12-21T13:05:10.249892
1726,track_001726,Let It Be 41,Rihanna,22,2025-12-27T13:05:10.249903
1727,track_001727,Black 73,The Weeknd,42,2025-12-12T13:05:10.249914
1728,track_001728,Shape of You 49,Drake,82,2026-01-24T13:05:10.249925
1729,track_001729,Imagine 30,The Weeknd,69,2025-10-04T13:05:10.249936
1730,track_001730,Hotel California 68,Katy Perry,59,2026-01-27T13:05:10.249948
1731,track_001731,Let It Be 40,Billie Eilish,21,2025-11-07T13:05:10.249959
1732,track_001732,Stairway to Heaven 52,Justin Bieber,69,2025-12-04T13:05:10.249970
1733,track_001733,Stairway to Heaven 87,Post Malone,66,2025-11-15T13:05:10.249982
1734,track_001734,Let It Be 90,Ed Sheeran,34,2025-10-17T13:05:10.249994
1735,track_001735,Shape of You 10,Beyoncé,71,2026-01-09T13:05:10.250005
1736,track_001736,Hotel California 54,Eminem,60,2025-09-27T13:05:10.250046
1737,track_001737,Rolling in the Deep 58,Beyoncé,63,2025-09-23T13:05:10.250099
1738,track_001738,Like a Rolling Stone 98,Drake,95,2025-10-21T13:05:10.250137
1739,track_001739,Smells Like Teen Spirit 64,Rihanna,84,2026-02-25T13:05:10.250152
1740,track_001740,Like a Rolling Stone 97,Bruno Mars,94,2025-09-12T13:05:10.250165
1741,track_001741,Uptown Funk 38,Ed Sheeran,57,2025-11-03T13:05:10.250178
1742,track_001742,The Sound of Silence 68,Rihanna,26,2025-10-17T13:05:10.250189
1743,track_001743,Stairway to Heaven 26,Justin Bieber,66,2025-12-30T13:05:10.250200
1744,track_001744,Shape of You 75,Ed Sheeran,83,2025-10-20T13:05:10.250212
1745,track_001745,The Sound of Silence 9,Adele,26,2026-01-20T13:05:10.250223
1746,track_001746,Rolling in the Deep 37,Lady Gaga,98,2025-10-04T13:05:10.250234
1747,track_001747,Let It Be 76,The Weeknd,62,2025-10-20T13:05:10.250246
1748,track_001748,Let It Be 86,Ed Sheeran,62,2025-12-08T13:05:10.250257
1749,track_001749,Let It Be 39,Ariana Grande,99,2026-01-21T13:05:10.250269
1750,track_001750,Sweet Home Chicago 93,Beyoncé,87,2025-11-25T13:05:10.250280
1751,track_001751,All Along the Watchtower 68,Bruno Mars,99,2025-10-21T13:05:10.250318
1752,track_001752,Someone Like You 50,Rihanna,22,2025-10-09T13:05:10.250350
1753,track_001753,Stairway to Heaven 19,Mariah Carey,36,2026-01-22T13:05:10.250364
1754,track_001754,Uptown Funk 35,Adele,42,2025-09-16T13:05:10.250376
1755,track_001755,Stairway to Heaven 59,Rihanna,24,2025-10-10T13:05:10.250387
1756,track_001756,Like a Rolling Stone 1,Post Malone,65,2026-01-05T13:05:10.250399
1757,track_001757,Rolling in the Deep 97,Justin Bieber,52,2025-11-22T13:05:10.250410
1758,track_001758,Black 51,Billie Eilish,71,2025-12-07T13:05:10.250421
1759,track_001759,The Sound of Silence 50,The Weeknd,48,2025-12-28T13:05:10.250432
1760,track_001760,Smells Like Teen Spirit 81,Billie Eilish,79,2025-12-13T13:05:10.250445
1761,track_001761,Blinding Lights 86,Billie Eilish,21,2025-10-14T13:05:10.250467
1762,track_001762,Blinding Lights 18,Ariana Grande,37,2026-01-18T13:05:10.250486
1763,track_001763,Hotel California 80,Taylor Swift,74,2026-02-27T13:05:10.250506
1764,track_001764,Like a Rolling Stone 41,Lady Gaga,49,2025-12-05T13:05:10.250526
1765,track_001765,Rolling in the Deep 8,Beyoncé,21,2026-01-22T13:05:10.250547
1766,track_001766,Smells Like Teen Spirit 4,Bruno Mars,21,2025-11-12T13:05:10.250568
1767,track_001767,Shape of You 100,Eminem,36,2025-11-30T13:05:10.250587
1768,track_001768,The Sound of Silence 14,Post Malone,78,2025-10-09T13:05:10.250607
1769,track_001769,Rolling in the Deep 93,Lady Gaga,42,2025-12-24T13:05:10.250627
1770,track_001770,Someone Like You 68,Justin Bieber,20,2025-09-27T13:05:10.250647
1771,track_001771,Rolling in the Deep 39,Taylor Swift,99,2025-11-22T13:05:10.250666
1772,track_001772,Stairway to Heaven 94,Justin Bieber,66,2025-09-30T13:05:10.250686
1773,track_001773,Black 15,Eminem,46,2025-11-17T13:05:10.250709
1774,track_001774,All Along the Watchtower 72,Taylor Swift,80,2026-01-04T13:05:10.250731
1775,track_001775,Hotel California 86,Lady Gaga,58,2025-11-06T13:05:10.250752
1776,track_001776,Smells Like Teen Spirit 64,Ariana Grande,45,2025-12-18T13:05:10.250773
1777,track_001777,All Along the Watchtower 66,Mariah Carey,42,2026-02-27T13:05:10.250796
1778,track_001778,Smells Like Teen Spirit 16,Justin Bieber,100,2026-01-20T13:05:10.250818
1779,track_001779,Black 83,Bruno Mars,94,2026-02-22T13:05:10.250840
1780,track_001780,Let It Be 76,Bruno Mars,93,2026-01-04T13:05:10.250862
1781,track_001781,The Sound of Silence 4,The Weeknd,93,2026-01-28T13:05:10.250886
1782,track_001782,Smells Like Teen Spirit 82,Bruno Mars,88,2026-01-04T13:05:10.250912
1783,track_001783,Let It Be 83,Billie Eilish,24,2025-12-16T13:05:10.250938
1784,track_001784,Like a Rolling Stone 60,Taylor Swift,58,2026-01-19T13:05:10.250965
1785,track_001785,Hotel California 91,Drake,24,2026-02-15T13:05:10.250996
1786,track_001786,Sweet Home Chicago 82,Beyoncé,57,2025-11-23T13:05:10.251023
1787,track_001787,Blinding Lights 29,Bruno Mars,23,2025-12-04T13:05:10.251047
1788,track_001788,The Sound of Silence 91,Billie Eilish,88,2026-01-07T13:05:10.251071
1789,track_001789,The Sound of Silence 2,Taylor Swift,71,2025-10-20T13:05:10.251094
1790,track_001790,The Sound of Silence 21,Lady Gaga,46,2025-11-13T13:05:10.251117
1791,track_001791,Black 57,Beyoncé,96,2026-02-13T13:05:10.251141
1792,track_001792,Bohemian Rhapsody 74,Ariana Grande,32,2025-11-09T13:05:10.251165
1793,track_001793,Black 62,Mariah Carey,27,2026-01-07T13:05:10.251189
1794,track_001794,Sweet Home Chicago 28,Eminem,86,2026-01-04T13:05:10.251212
1795,track_001795,Stairway to Heaven 1,Justin Bieber,29,2025-12-08T13:05:10.251236
1796,track_001796,Black 84,Mariah Carey,91,2026-01-09T13:05:10.251259
1797,track_001797,Black 56,Billie Eilish,94,2025-12-11T13:05:10.251291
1798,track_001798,Black 61,Eminem,97,2025-09-02T13:05:10.251318
1799,track_001799,Hotel California 67,Post Malone,63,2025-11-12T13:05:10.251342
1800,track_001800,Shape of You 48,Rihanna,80,2025-10-22T13:05:10.251367
1801,track_001801,Hotel California 53,Katy Perry,86,2025-12-09T13:05:10.251393
1802,track_001802,Uptown Funk 39,The Weeknd,98,2025-10-16T13:05:10.251418
1803,track_001803,All Along the Watchtower 40,Ariana Grande,98,2026-02-14T13:05:10.251442
1804,track_001804,Imagine 69,Ariana Grande,29,2025-09-22T13:05:10.251464
1805,track_001805,Blinding Lights 91,Post Malone,80,2025-11-03T13:05:10.251484
1806,track_001806,Like a Rolling Stone 57,Post Malone,82,2025-09-23T13:05:10.251498
1807,track_001807,Imagine 77,Ed Sheeran,79,2025-12-26T13:05:10.251512
1808,track_001808,Smells Like Teen Spirit 24,Katy Perry,83,2026-01-27T13:05:10.251526
1809,track_001809,Let It Be 47,The Weeknd,40,2025-12-22T13:05:10.251540
1810,track_001810,Smells Like Teen Spirit 58,Lady Gaga,92,2026-01-31T13:05:10.251553
1811,track_001811,Smells Like Teen Spirit 77,Taylor Swift,43,2026-02-03T13:05:10.251565
1812,track_001812,Sweet Home Chicago 35,Justin Bieber,39,2026-01-02T13:05:10.251669
1813,track_001813,Rolling in the Deep 22,Eminem,46,2025-09-07T13:05:10.251893
1814,track_001814,Blinding Lights 42,Adele,46,2025-12-19T13:05:10.251942
1815,track_001815,Uptown Funk 50,Ariana Grande,90,2025-10-04T13:05:10.251971
1816,track_001816,Rolling in the Deep 11,Mariah Carey,43,2025-11-11T13:05:10.252029
1817,track_001817,All Along the Watchtower 80,Lady Gaga,54,2026-01-27T13:05:10.252084
1818,track_001818,Uptown Funk 98,Beyoncé,99,2025-11-30T13:05:10.252168
1819,track_001819,Someone Like You 53,Dua Lipa,51,2025-12-16T13:05:10.252204
1820,track_001820,All Along the Watchtower 98,Eminem,64,2025-09-11T13:05:10.252230
1821,track_001821,Blinding Lights 67,Justin Bieber,94,2025-11-06T13:05:10.252252
1822,track_001822,Blinding Lights 96,Billie Eilish,77,2025-10-27T13:05:10.252274
1823,track_001823,Black 53,Mariah Carey,67,2025-10-04T13:05:10.252293
1824,track_001824,Sweet Home Chicago 95,Mariah Carey,29,2025-10-18T13:05:10.252314
1825,track_001825,Stairway to Heaven 18,Lady Gaga,21,2025-12-26T13:05:10.252336
1826,track_001826,The Sound of Silence 1,Dua Lipa,75,2026-02-23T13:05:10.252358
1827,track_001827,Bohemian Rhapsody 70,Post Malone,74,2026-01-01T13:05:10.252378
1828,track_001828,Imagine 70,Eminem,32,2025-10-20T13:05:10.252400
1829,track_001829,Let It Be 34,Lady Gaga,31,2026-01-26T13:05:10.252423
1830,track_001830,All Along the Watchtower 20,Dua Lipa,47,2025-09-19T13:05:10.252445
1831,track_001831,Smells Like Teen Spirit 38,Mariah Carey,25,2025-09-20T13:05:10.252465
1832,track_001832,Let It Be 89,Eminem,25,2025-09-02T13:05:10.252483
1833,track_001833,Black 31,Beyoncé,47,2026-01-13T13:05:10.252502
1834,track_001834,Shape of You 2,Taylor Swift,85,2025-12-25T13:05:10.252523
1835,track_001835,Imagine 51,Taylor Swift,61,2026-01-03T13:05:10.252542
1836,track_001836,Uptown Funk 44,Katy Perry,63,2025-09-22T13:05:10.252562
1837,track_001837,Rolling in the Deep 26,Justin Bieber,54,2025-10-07T13:05:10.252586
1838,track_001838,All Along the Watchtower 87,Drake,34,2026-02-08T13:05:10.252608
1839,track_001839,All Along the Watchtower 44,Beyoncé,37,2026-01-26T13:05:10.252631
1840,track_001840,All Along the Watchtower 45,Dua Lipa,54,2025-12-22T13:05:10.252652
1841,track_001841,The Sound of Silence 2,Eminem,92,2026-01-25T13:05:10.252674
1842,track_001842,Like a Rolling Stone 86,Ariana Grande,86,2025-12-22T13:05:10.252702
1843,track_001843,Bohemian Rhapsody 100,Dua Lipa,24,2025-10-28T13:05:10.252727
1844,track_001844,Sweet Home Chicago 25,Ed Sheeran,92,2025-11-22T13:05:10.252753
1845,track_001845,Someone Like You 7,Billie Eilish,79,2025-09-10T13:05:10.252780
1846,track_001846,Stairway to Heaven 55,Mariah Carey,93,2026-01-06T13:05:10.252804
1847,track_001847,Smells Like Teen Spirit 34,Adele,64,2025-10-20T13:05:10.252828
1848,track_001848,Blinding Lights 18,Ed Sheeran,65,2025-10-31T13:05:10.252855
1849,track_001849,Uptown Funk 58,Adele,88,2025-10-04T13:05:10.252883
1850,track_001850,Stairway to Heaven 53,Beyoncé,26,2025-09-11T13:05:10.252910
1851,track_001851,Bohemian Rhapsody 57,Dua Lipa,98,2026-01-26T13:05:10.252937
1852,track_001852,Let It Be 97,Drake,74,2026-01-09T13:05:10.252964
1853,track_001853,Like a Rolling Stone 7,Billie Eilish,58,2026-02-09T13:05:10.252991
1854,track_001854,Shape of You 44,Dua Lipa,51,2026-01-08T13:05:10.253019
1855,track_001855,Blinding Lights 95,Taylor Swift,31,2025-12-30T13:05:10.253045
1856,track_001856,Let It Be 47,Drake,39,2026-02-26T13:05:10.253072
1857,track_001857,Smells Like Teen Spirit 85,Katy Perry,38,2025-09-15T13:05:10.253099
1858,track_001858,Bohemian Rhapsody 94,Billie Eilish,61,2026-02-14T13:05:10.253126
1859,track_001859,The Sound of Silence 93,Billie Eilish,20,2025-11-23T13:05:10.253151
1860,track_001860,Like a Rolling Stone 69,Katy Perry,21,2026-01-20T13:05:10.253177
1861,track_001861,Smells Like Teen Spirit 51,Taylor Swift,50,2026-01-21T13:05:10.253201
1862,track_001862,Rolling in the Deep 48,Beyoncé,54,2025-12-28T13:05:10.253229
1863,track_001863,Rolling in the Deep 57,Taylor Swift,50,2025-10-26T13:05:10.253253
1864,track_001864,Rolling in the Deep 83,Dua Lipa,80,2025-12-21T13:05:10.253278
1865,track_001865,Black 83,Rihanna,81,2026-02-18T13:05:10.253304
1866,track_001866,The Sound of Silence 18,Dua Lipa,92,2025-11-16T13:05:10.253325
1867,track_001867,Smells Like Teen Spirit 83,Ariana Grande,88,2026-01-01T13:05:10.253346
1868,track_001868,Sweet Home Chicago 63,Post Malone,81,2026-01-10T13:05:10.253367
1869,track_001869,All Along the Watchtower 77,The Weeknd,65,2025-10-22T13:05:10.253389
1870,track_001870,Rolling in the Deep 94,Rihanna,56,2025-11-23T13:05:10.253412
1871,track_001871,The Sound of Silence 94,Mariah Carey,34,2025-10-07T13:05:10.253435
1872,track_001872,Blinding Lights 64,Adele,27,2025-10-26T13:05:10.253455
1873,track_001873,The Sound of Silence 69,Adele,28,2025-12-15T13:05:10.253474
1874,track_001874,Rolling in the Deep 52,The Weeknd,27,2025-10-01T13:05:10.253494
1875,track_001875,Let It Be 82,Post Malone,74,2026-01-16T13:05:10.253515
1876,track_001876,Blinding Lights 68,Drake,42,2025-11-25T13:05:10.253537
1877,track_001877,Shape of You 39,The Weeknd,59,2025-12-16T13:05:10.253561
1878,track_001878,Black 63,Mariah Carey,37,2025-12-29T13:05:10.253584
1879,track_001879,Blinding Lights 69,Taylor Swift,52,2026-01-01T13:05:10.253605
1880,track_001880,The Sound of Silence 28,Rihanna,85,2026-02-24T13:05:10.253629
1881,track_001881,Stairway to Heaven 15,Drake,51,2025-09-22T13:05:10.253654
1882,track_001882,Stairway to Heaven 61,Adele,41,2025-10-08T13:05:10.253679
1883,track_001883,Someone Like You 32,Bruno Mars,60,2026-01-23T13:05:10.253704
1884,track_001884,Shape of You 95,Rihanna,71,2026-01-13T13:05:10.253729
1885,track_001885,Smells Like Teen Spirit 86,Ariana Grande,58,2025-09-27T13:05:10.253757
1886,track_001886,Bohemian Rhapsody 51,Post Malone,89,2025-09-08T13:05:10.253784
1887,track_001887,Shape of You 81,Lady Gaga,66,2025-10-07T13:05:10.253811
1888,track_001888,Black 99,The Weeknd,29,2025-10-08T13:05:10.253837
1889,track_001889,Someone Like You 55,The Weeknd,85,2025-10-13T13:05:10.253868
1890,track_001890,Hotel California 19,Rihanna,50,2025-12-17T13:05:10.253893
1891,track_001891,All Along the Watchtower 59,Justin Bieber,86,2026-02-08T13:05:10.253914
1892,track_001892,Blinding Lights 88,Bruno Mars,25,2025-12-17T13:05:10.253936
1893,track_001893,Uptown Funk 63,Ariana Grande,99,2025-09-21T13:05:10.253960
1894,track_001894,Sweet Home Chicago 40,Drake,25,2026-02-16T13:05:10.253984
1895,track_001895,Shape of You 46,Adele,97,2025-11-30T13:05:10.254006
1896,track_001896,Bohemian Rhapsody 57,Justin Bieber,45,2026-02-20T13:05:10.254028
1897,track_001897,Rolling in the Deep 90,Adele,79,2026-01-23T13:05:10.254050
1898,track_001898,Black 87,The Weeknd,26,2026-02-11T13:05:10.254073
1899,track_001899,Stairway to Heaven 41,The Weeknd,43,2025-11-26T13:05:10.254097
1900,track_001900,Someone Like You 71,Lady Gaga,33,2025-12-23T13:05:10.254119
1901,track_001901,The Sound of Silence 39,Lady Gaga,69,2026-02-16T13:05:10.254139
1902,track_001902,Blinding Lights 14,Justin Bieber,39,2026-01-29T13:05:10.254159
1903,track_001903,Someone Like You 64,Eminem,74,2025-09-20T13:05:10.254217
1904,track_001904,Blinding Lights 19,Justin Bieber,34,2025-11-04T13:05:10.254246
1905,track_001905,Blinding Lights 8,Adele,95,2026-01-07T13:05:10.254282
1906,track_001906,All Along the Watchtower 41,The Weeknd,74,2025-11-20T13:05:10.254305
1907,track_001907,All Along the Watchtower 19,The Weeknd,86,2026-02-16T13:05:10.254327
1908,track_001908,Sweet Home Chicago 43,Rihanna,28,2025-11-26T13:05:10.254349
1909,track_001909,Blinding Lights 53,Bruno Mars,60,2025-12-06T13:05:10.254385
1910,track_001910,Like a Rolling Stone 38,Billie Eilish,69,2025-12-31T13:05:10.254410
1911,track_001911,All Along the Watchtower 80,Dua Lipa,73,2025-10-24T13:05:10.254435
1912,track_001912,Smells Like Teen Spirit 91,Ariana Grande,94,2025-09-22T13:05:10.254461
1913,track_001913,Smells Like Teen Spirit 24,The Weeknd,52,2026-02-03T13:05:10.254488
1914,track_001914,Rolling in the Deep 77,Drake,27,2025-12-27T13:05:10.254515
1915,track_001915,Uptown Funk 49,Post Malone,50,2026-01-09T13:05:10.254681
1916,track_001916,All Along the Watchtower 87,The Weeknd,82,2025-10-15T13:05:10.254717
1917,track_001917,Rolling in the Deep 16,Beyoncé,49,2025-11-06T13:05:10.254748
1918,track_001918,Hotel California 11,Justin Bieber,87,2025-10-22T13:05:10.254778
1919,track_001919,Like a Rolling Stone 85,Dua Lipa,90,2026-02-27T13:05:10.254807
1920,track_001920,Let It Be 43,Drake,92,2025-11-29T13:05:10.254834
1921,track_001921,Blinding Lights 12,Bruno Mars,79,2026-01-26T13:05:10.254857
1922,track_001922,Like a Rolling Stone 56,Lady Gaga,42,2025-12-19T13:05:10.254877
1923,track_001923,The Sound of Silence 24,Katy Perry,86,2026-02-09T13:05:10.254897
1924,track_001924,Shape of You 2,Katy Perry,26,2026-01-20T13:05:10.254916
1925,track_001925,Someone Like You 10,Justin Bieber,36,2025-09-16T13:05:10.254973
1926,track_001926,Smells Like Teen Spirit 100,Dua Lipa,57,2026-02-16T13:05:10.254995
1927,track_001927,Let It Be 99,The Weeknd,77,2025-11-16T13:05:10.255017
1928,track_001928,Smells Like Teen Spirit 32,Katy Perry,78,2025-09-10T13:05:10.255049
1929,track_001929,Uptown Funk 90,Mariah Carey,76,2025-09-20T13:05:10.255070
1930,track_001930,Hotel California 77,Taylor Swift,34,2025-12-30T13:05:10.255094
1931,track_001931,Blinding Lights 24,Adele,24,2025-12-28T13:05:10.255120
1932,track_001932,Bohemian Rhapsody 64,The Weeknd,75,2025-09-11T13:05:10.255140
1933,track_001933,Shape of You 100,The Weeknd,80,2025-11-10T13:05:10.255173
1934,track_001934,Let It Be 68,The Weeknd,87,2026-02-25T13:05:10.255192
1935,track_001935,Someone Like You 79,Ariana Grande,70,2025-10-14T13:05:10.255214
1936,track_001936,Like a Rolling Stone 93,Ariana Grande,32,2025-12-27T13:05:10.255236
1937,track_001937,Black 61,Billie Eilish,98,2025-12-01T13:05:10.255260
1938,track_001938,Let It Be 58,Ed Sheeran,82,2025-12-22T13:05:10.255283
1939,track_001939,Blinding Lights 34,Ariana Grande,32,2025-11-02T13:05:10.255308
1940,track_001940,Hotel California 58,Post Malone,24,2025-12-23T13:05:10.255330
1941,track_001941,Shape of You 77,The Weeknd,36,2026-02-06T13:05:10.255350
1942,track_001942,Blinding Lights 43,Dua Lipa,75,2025-10-29T13:05:10.255384
1943,track_001943,Imagine 84,Beyoncé,86,2025-12-22T13:05:10.255410
1944,track_001944,Bohemian Rhapsody 61,Dua Lipa,65,2026-02-01T13:05:10.255435
1945,track_001945,Blinding Lights 42,Post Malone,66,2025-09-05T13:05:10.255458
1946,track_001946,Hotel California 45,Katy Perry,85,2025-12-02T13:05:10.255481
1947,track_001947,Rolling in the Deep 75,Post Malone,21,2025-12-08T13:05:10.255613
1948,track_001948,Rolling in the Deep 98,Adele,38,2026-01-15T13:05:10.255655
1949,track_001949,Black 1,Beyoncé,91,2026-02-21T13:05:10.255672
1950,track_001950,Hotel California 10,The Weeknd,79,2025-10-14T13:05:10.255687
1951,track_001951,Black 53,Ed Sheeran,57,2025-10-07T13:05:10.255700
1952,track_001952,Smells Like Teen Spirit 63,Drake,92,2025-12-18T13:05:10.255713
1953,track_001953,Let It Be 16,Adele,86,2026-02-10T13:05:10.255725
1954,track_001954,Shape of You 54,Billie Eilish,46,2026-01-22T13:05:10.255737
1955,track_001955,Imagine 81,Dua Lipa,52,2025-09-28T13:05:10.255749
1956,track_001956,Someone Like You 40,Post Malone,58,2026-02-04T13:05:10.255760
1957,track_001957,Uptown Funk 47,Mariah Carey,97,2025-12-17T13:05:10.255772
1958,track_001958,Imagine 69,Adele,33,2025-09-10T13:05:10.255783
1959,track_001959,Imagine 49,The Weeknd,75,2025-09-30T13:05:10.255795
1960,track_001960,Black 90,Adele,51,2026-01-18T13:05:10.255806
1961,track_001961,Blinding Lights 4,Taylor Swift,51,2025-11-03T13:05:10.255817
1962,track_001962,All Along the Watchtower 59,Beyoncé,67,2025-10-16T13:05:10.255828
1963,track_001963,All Along the Watchtower 35,Katy Perry,93,2026-02-13T13:05:10.255841
1964,track_001964,Rolling in the Deep 6,Adele,23,2025-11-09T13:05:10.255852
1965,track_001965,Uptown Funk 76,Justin Bieber,34,2025-09-27T13:05:10.255864
1966,track_001966,Hotel California 91,Drake,32,2025-10-19T13:05:10.255875
1967,track_001967,Smells Like Teen Spirit 51,Justin Bieber,38,2025-10-19T13:05:10.255886
1968,track_001968,Uptown Funk 61,Lady Gaga,67,2025-12-28T13:05:10.255898
1969,track_001969,Blinding Lights 65,The Weeknd,85,2025-10-26T13:05:10.255909
1970,track_001970,Like a Rolling Stone 65,Mariah Carey,88,2026-01-20T13:05:10.255921
1971,track_001971,Like a Rolling Stone 8,Taylor Swift,83,2026-01-07T13:05:10.255932
1972,track_001972,Uptown Funk 72,Billie Eilish,47,2025-12-11T13:05:10.255944
1973,track_001973,Rolling in the Deep 67,Rihanna,36,2025-10-25T13:05:10.255956
1974,track_001974,Rolling in the Deep 30,Justin Bieber,49,2025-11-13T13:05:10.255967
1975,track_001975,Stairway to Heaven 16,Ed Sheeran,79,2026-02-14T13:05:10.255978
1976,track_001976,Smells Like Teen Spirit 70,Bruno Mars,36,2025-09-10T13:05:10.255990
1977,track_001977,Black 84,Billie Eilish,44,2025-12-29T13:05:10.256002
1978,track_001978,Hotel California 40,Mariah Carey,41,2026-01-21T13:05:10.256013
1979,track_001979,Shape of You 29,Post Malone,42,2026-02-18T13:05:10.256031
1980,track_001980,Sweet Home Chicago 15,Billie Eilish,76,2026-01-30T13:05:10.256047
1981,track_001981,Shape of You 28,Rihanna,69,2025-12-28T13:05:10.256060
1982,track_001982,Stairway to Heaven 70,Katy Perry,50,2025-12-02T13:05:10.256072
1983,track_001983,All Along the Watchtower 83,Lady Gaga,59,2025-10-10T13:05:10.256084
1984,track_001984,Imagine 19,Drake,69,2025-12-20T13:05:10.256097
1985,track_001985,Like a Rolling Stone 31,Ed Sheeran,27,2025-09-04T13:05:10.256109
1986,track_001986,Shape of You 56,Justin Bieber,43,2025-09-11T13:05:10.256121
1987,track_001987,The Sound of Silence 91,Eminem,75,2025-10-22T13:05:10.256133
1988,track_001988,Let It Be 93,The Weeknd,25,2025-12-30T13:05:10.256145
1989,track_001989,Someone Like You 42,The Weeknd,98,2026-02-16T13:05:10.256157
1990,track_001990,Black 43,Eminem,22,2025-11-03T13:05:10.256169
1991,track_001991,Rolling in the Deep 85,Adele,55,2026-02-02T13:05:10.256180
1992,track_001992,Shape of You 62,The Weeknd,35,2025-11-19T13:05:10.256194
1993,track_001993,Rolling in the Deep 8,Bruno Mars,55,2026-01-27T13:05:10.256207
1994,track_001994,Black 68,Katy Perry,100,2025-09-21T13:05:10.256219
1995,track_001995,Bohemian Rhapsody 48,Beyoncé,58,2026-02-17T13:05:10.256232
1996,track_001996,Hotel California 80,Bruno Mars,58,2025-12-19T13:05:10.256244
1997,track_001997,Blinding Lights 25,The Weeknd,36,2026-01-05T13:05:10.256257
1998,track_001998,Hotel California 80,The Weeknd,72,2025-09-13T13:05:10.256269
1999,track_001999,Uptown Funk 94,Rihanna,77,2025-09-05T13:05:10.256285
2000,track_002000,Someone Like You 32,Beyoncé,83,2026-02-16T13:05:10.256433
2001,track_002001,Imagine 96,Eminem,93,2025-11-29T13:05:10.256513
2002,track_002002,Like a Rolling Stone 56,Adele,60,2025-09-16T13:05:10.256557
2003,track_002003,Bohemian Rhapsody 62,Rihanna,94,2026-01-23T13:05:10.256613
2004,track_002004,The Sound of Silence 95,Beyoncé,70,2025-11-11T13:05:10.256642
2005,track_002005,Bohemian Rhapsody 52,Katy Perry,88,2025-10-14T13:05:10.256683
2006,track_002006,Smells Like Teen Spirit 30,Lady Gaga,67,2025-11-25T13:05:10.256711
2007,track_002007,Stairway to Heaven 5,Rihanna,75,2025-09-02T13:05:10.256737
2008,track_002008,Stairway to Heaven 23,Ed Sheeran,31,2025-12-08T13:05:10.256760
2009,track_002009,Let It Be 18,Post Malone,69,2025-09-08T13:05:10.256780
2010,track_002010,Smells Like Teen Spirit 83,Ariana Grande,59,2025-10-05T13:05:10.256866
2011,track_002011,Let It Be 65,Justin Bieber,40,2025-12-27T13:05:10.256892
2012,track_002012,Hotel California 2,Dua Lipa,33,2026-02-20T13:05:10.256913
2013,track_002013,Shape of You 52,Justin Bieber,66,2025-11-19T13:05:10.256935
